ASV,Kingdom,Phylum,Class,Order,Family,Genus
73f03e22cdca3683dc34f82c4695793a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
d3b8d83c731ccd559d4a68cab0f3e260,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
ffa45dd972a1ef4028e27272465904ba,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
dc034219ec19615faaf094ab2a644d70,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
f373b30f3245c4c871fda086ed531c0d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
276731ad880b6ca899b5b968e98353b8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
e0d179662d0d6d7228f9ed4b85253d87,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
ac73a49b42584d347aa7eacc91c55539,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
2fec6cd985782c69d6b8313582896f7f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
c5d2a96fe2affc218da109c5f8bba076,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
fee27d4ac4263de622c7b95046032b4e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
3f0e3239e4a193267443fa64bc26ab9b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
f46101939ef973e2ad619a687e16dc79,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
9908a781c13bcc692a8b07895d7d1f01,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
6f3aa4d8458b17ae938efd6d5ed76a16,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
207b721e88a7dc8345d18e0292c82d97,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
b106e7bf51122686c9313b45c77e6a0b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
910ca516d123571f1cb90b139030a484,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
ed023543a45e9e3c59fed697dbde7d9c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
a92560412a1bd964e96c627f19605292,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
db9cdf8324c21df23eb7880f42c3bd74,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
18bb85775da80c2bc2181545680bb6a8,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
c5f33ab13d4ec647608f68733b42ac07,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
0a6108f34fe0d796341194b0cb878a66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
bc7369965820d100d59b59ccdfb0fde3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
ee411cd676987381b118a4bb2eedefae,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
fac47882c933a6a700225ef8187cb897,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
b2e73ee209069d7dfad6fea80bbee813,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
ece7230ac5434b4a5bf781b5a643a653,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacteraceae_unclassified
4155dfd3146800998fbc6fec4e8eb302,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter
e1da0b274c6d8c054bc2a97dcb53fcb6,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacteriaceae_unclassified
19036cf5e2c15f9621ba09d66466dfc6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
ab9354ff9411d9e5196ac70b0a63659f,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
382be79aa4370721d7bc1d6c5ae5dbb5,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
b86c813c1eaa6364293e525a98407abe,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga
4d93383d0d775f7979f2fbe804ff9997,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
7e537c12b9af4d0e06d9c229f25d2176,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia
bcc71cc1efae148c0f7572338d3e2f86,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
985cf95fefa53e9c295bf365953755d7,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
13ccd3ba728545074b88d13209ca5df6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas
99066a984edcb2b25c1bdc3712896d7e,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas
2189455e1103485e79ddcefb598c970a,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter
fb37fde33954f5f86eec611ba03243f4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans
94fbf2e229ed95974a97ff0c4dcbac28,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiales_unclassified,g_Burkholderiales_unclassified
1755b92872411824d9ce873c088111c5,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium
323a66fb5369746716f1111c8e58a1fa,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus]_gnavus_group
464f3a956221cb4f7e671b6c8b1ed147,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter
20f6c2f6036892d3f9318c8a1c8b91f9,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter
75572c9d3e740d40623c7de4abc41c70,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea
d97e1aba96dad455d0d1f0d06d84d966,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Solobacterium
31fc29b433c7c37b3cc4e4187e7cdd36,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
1390d7b3f4914736877509bb79a3e80b,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella
3e183f5c807c4e9bad766efe9c465212,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
8c530cc1660bd900d29789d09121e6af,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
0e6a19655143538839e739236fc2ce71,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307
c80a5c161bf9becbc015353dae881f36,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
dcebc6fd8101c49490ec8596b6815cbe,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
93f04fc504fd3a2a325a8f35f8bfeac6,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
48be50df2d5b63704702c25637cbd381,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
3df903db0e6769e3e135af86be6f4e54,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
441188d843c570cd2956a73de82b2eff,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
6f5fbd84d8935650f6938e454b5a3a94,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
98853a3e10fcf131a967f050f973d288,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
90e9bc60e823aba36dffc54fe72c51e1,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
321e522aad6f128c4d0ce8de8937cf1f,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
38803203365d1e9440b328a657d36995,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
388a9c2e2f8b51741e979136dc7487d5,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
c8910d17807c22c3b6a079a94be87372,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
209070986398ce37518a3de2ab6454a6,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
12fc6fb15cf77702046ac34f4021c202,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
4506079765bf74bba788c6b9f2abc246,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
ae6222238d73cee1384fa448e10cad95,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
34d687dab69b372ef7a4e19a50ef7480,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
2481551f722e9439738f2165872e68cd,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
fd19175a16252701d300e05627e9b1c9,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,f_Gastranaerophilales,g_Gastranaerophilales
797ccdb83278569a3f96f62a69c7ed9b,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Megamonas
df5d97f088694f21eadff0ff8b1f510d,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum
dcd4030bd55a4bbc6d5d935b8ba2797d,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter
34163b7b000e2de38b9aa72d607efd52,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
58dff62cc5b5ce04e46eb7c791e753d2,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
7e4c8c964ee846be66d272ff7d413421,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
6127039c2a66ec5995f4b9cd2fbf5fce,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
02014c4dc74af5c4e3d98a58415b712a,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
9fc2163e502df78e3880159c3fba69a5,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
6b25a378e95a985d2094c08056c9f2c0,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
a4fd5c634b8b96f3200914bf7bc37cd7,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
3f5223c15472616595e075d53d3e0dc3,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
378fdcbcae8c3e2cb67d3046a73ebdc4,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
abefa31ce1dbcbe52412690bb049962b,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
ce1436e2f0eb2ab5cd300cda0882cc65,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
697d8730395a1735976383f329d7c402,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
8da02da3e4b7bb99d8ced4d37ace7d04,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
04f53f4cb25a2dc23706058a639e08a3,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
440f0421c62d496c568ea76483e05084,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
d8d7c3a36bbecc09d687508debba21fa,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
2d3e53f7365e8249b618285e06fe5a76,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
8b6e5ef236c467b6362412aef5f93f1a,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
5b14d8715d9fa718b89ce433471e2a4e,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
d294afbdfe8e32d772413bcae59257b7,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
c7d7b322dc956bff869b72cf93a2ac6d,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
1e68716d2e65bdc6fb9b1e13d09bd18b,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
200d1592e7d178d4a156fe6e851f4d2e,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
a560dd1c064c5aded648091b43068dd6,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
5fa91e7085571e2cbcd0e7d245975c76,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
de8469ffeeebdd518cc1d19a8373b785,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
2e18202ac57afc6b768b6bc294369177,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
a433e3e99f31f24d34bcf65f527b4c24,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter
afa160e3a49f780e9a2e03640ab711c5,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum
d1d92d34bd488c500df2aa69aad19fe6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
cb8083d20e80816ad8ad8550e4ab1795,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
845aedc5b04b6f53c63614d96c5ff55a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
b806e0462569e4b3467b396640400484,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified
b344e59d4633a0fbf9f0dfea81c1d7ae,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
22f0b607d9a5f60f59ba26d835877069,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
a102d6c92001331488f1ef3f0ff04449,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Gluconobacter
ac105f7475b458bd617a3f620f1fc0a2,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacter
7fee8c75ffe5a76cb9ce3ee7076fd1f0,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acetobacteraceae_unclassified
47d12ada7044a2a12b1695782ac82f58,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
ec658bc73afc637ce9e36ced6097619c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
67d7d7dc294676e7ebf84fdd18dd301a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
06392e2d98a80e36745e72781edbc35f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
08e91014e3d9c1c1329d013f141cd5bd,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
7db005d19ea99650f104478121985017,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
494b243fd23c8661e1b16ce0d1cf9b31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
f79c5c3dbe6634acd317acb58879cf2c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
638013e1705d3610bea07fdfe1167986,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
e792d97fe25eb9c6c6980edf4c72dc8d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
1667bf727ec7f933a7e70d3c13396fc3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
98b2e26f2af8432e92892fbc68422bb2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
2fc1b7444f3c86844b1d6350ecf396b6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
a0d65b09727273e1349cbd2566ce2f63,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
d80950e1506214c6995d5b5b35ec4594,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
c651d3a311770004f4408474a4734a5e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
57e1f8e9897ac6806efb4a751e3dba44,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
a645cfdd70361408b1ec686c4e965ba7,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales_unclassified,g_Micavibrionales_unclassified
204220bd9075d82fa854846f77baead1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,g_Rhodospirillales_unclassified
889220fd948d01a7a70bfd02ce18c16d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,g_Xanthobacteraceae
31c5d6d689fe24ec7157fa1c0783fbd4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
15da8b3417459a1a66342300e6968701,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
96d607e046c534c69147af2630617149,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter
8eba2287911dd7ceac875ea3782ba294,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
567f2547734171b3c46e491b6640de2e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified
799a6a1a3e6ce2bac843cfe54ef61472,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
f359d6b12d6df77fce3684238719e6c2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
c41af3ba7aeabdb1886cf01eddb79139,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
20f8a829b70e8ea5ea4ba8c904d1f8ae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
18c1dbdb374281dde9912458930b043c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
ed6be6f35c692c6166ff8442f30ba282,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
916bb5f72130c28b2e28f7bc5294b5f1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
e5d2897df2f464827244b871d67ee050,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
f28c945b5e664fbc66c124e2ee4e3629,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobiaceae_unclassified
d8bf50d04be071541ff3ba4c9ce10444,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
7ec2c3a91d59c0126726e2ada26d627e,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
00b66fcfaff0852b8b0c0e66fcc44b99,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
8b8d77762b78eb105eb89300c409ffac,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
2cd30e9eda91687ba73dcae76f4f1880,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
b11ee4f3a61977b3a2b4f4985ffc7657,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
47c712988c6d93e2784ca1387419861f,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
937694bc63a8c0cebf115e3dc5a6af8f,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
3bf37d2db9ed7cedef08f606ca3722f8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
5684b526ff0805c104885160ec920333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
ef23063e0c02fc1ac3cd6c4a5a17e3e4,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
36fc3641ac616b0049cffc718081ab68,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacteraceae_unclassified
